,BBL,Longitude,Latitude,age,BldgArea,UnitsTotal,EER_km,WER_km,NER_km,EUI_2016_x,Group_mean_EUI_2016,Group_mean_water_intensity,Group_mean_naturalgas_intensity,Pred_EUI_lr,EER_lr,Pred_WUI_lr,WER_lr,Pred_NUI_lr,NER_lr,EUI_2016_y,avgEER,avgWER,avgNER
1688,1003430050,-73.9830738942,40.7182477551,111,99911,71,0.757979355045,0.565303026131,1.17823181082,64.2,84.6988767869,67.4859292035,49.170764382,103.27134046,0.621663277672,52.0022974164,0.733621433964,45.6596606233,1.2688346336,64.2,0.689821316359,0.649462230047,1.22353322221
1689,4022350025,-73.839398623,40.7219439696,60,141656,133,0.722559759015,0.64220794633,0.956150673019,61.2,84.6988767869,67.4859292035,49.170764382,88.440515228,0.691990541238,90.2350870908,0.480300971576,63.4407461629,0.741079862711,61.2,0.707275150126,0.561254458953,0.848615267865
1690,4031700001,-73.8536364974,40.7259126613,67,137120,156,0.909102964774,0.66487933899,0.962965799597,77.0,84.6988767869,67.4859292035,49.170764382,96.0241619019,0.8018815106,91.9446605181,0.488010937744,62.2995463043,0.760033856565,77.0,0.855492237687,0.576445138367,0.861499828081
1691,3064970044,-73.967583369,40.6296129016,79,93600,84,0.791037644673,0.784015284733,1.20643784776,67.0,84.6988767869,67.4859292035,49.170764382,93.697336207,0.715068354259,58.0227156584,0.911884240501,59.8324391064,0.991460018006,67.0,0.753052999466,0.847949762617,1.09894893288
1692,3051220056,-73.962119709,40.6459097758,77,67500,60,0.801663523482,0.452835137052,0.862015629412,67.9,84.6988767869,67.4859292035,49.170764382,97.8928570376,0.693615469553,59.8909831643,0.51026044966,58.4839814505,0.724744902043,67.9,0.747639496518,0.481547793356,0.793380265727
1693,3072990001,-73.9518620402,40.6037651665,76,73800,66,0.956329092814,0.609015842044,1.26421868151,81.0,84.6988767869,67.4859292035,49.170764382,87.5919546841,0.924742463987,62.4081916107,0.658567392185,64.7855362186,0.959513535649,81.0,0.9405357784,0.633791617114,1.11186610858
1694,2033240063,-73.8825688656,40.8830237618,91,60879,56,1.1794725478,1.70109534469,1.954121114,99.9,84.6988767869,67.4859292035,49.170764382,126.311420288,0.790902356829,81.7514887114,1.40425577331,38.0207198188,2.52719120859,99.9,0.985187452316,1.552675559,2.2406561613
1695,2033260001,-73.8818949222,40.877646223,93,92000,95,1.48408107366,0.152031691955,0.554470516639,125.7,84.6988767869,67.4859292035,49.170764382,124.701604383,1.00800627724,83.2691765019,0.123214860901,39.1410957808,0.69655022647,125.7,1.24604367545,0.137623276428,0.625510371555
1696,2033260045,-73.8815205531,40.8787190142,91,56000,65,1.38136424518,1.09370947205,0.111705677967,117.0,84.6988767869,67.4859292035,49.170764382,128.173393217,0.912825954464,84.5910366316,0.872551075611,39.2068407906,0.140094265711,117.0,1.14709509982,0.983130273831,0.125899971839
1697,2033260064,-73.8815874218,40.8797510871,86,61500,55,1.11807858135,1.53646843459,1.65897498886,94.7,84.6988767869,67.4859292035,49.170764382,126.172525581,0.750559597375,81.4611882167,1.27287610542,38.6062047345,2.1129522794,94.7,0.934319089363,1.40467227,1.88596363413
1698,1014280009,-73.958987513,40.7702080489,87,74726,73,0.343570081492,0.347331662713,0.0480903407446,29.1,84.6988767869,67.4859292035,49.170764382,120.02565199,0.242448172682,62.2082388901,0.376798964546,43.6684736878,0.0541497930682,29.1,0.293009127087,0.362065313629,0.0511200669064
1699,2033270132,-73.8820188087,40.881192492,90,89250,85,1.01300044646,1.3670997953,0.116828320392,85.8,84.6988767869,67.4859292035,49.170764382,124.774667971,0.687639577772,81.7823157477,1.12811674696,38.4740384593,0.149309457628,85.8,0.850320012117,1.24760827113,0.13306888901
1700,2033270142,-73.8825584534,40.8807291896,91,52500,51,1.13106576656,1.44459743165,0.0679071733177,95.8,84.6988767869,67.4859292035,49.170764382,126.926265751,0.754768915896,82.4243175192,1.18278201063,38.4051217248,0.0869427688051,95.8,0.94291734123,1.31368972114,0.0774249710614
1701,1021700037,-73.9329553359,40.8549144301,78,52038,54,0.88076728795,0.624278282854,1.50753405292,74.6,84.6988767869,67.4859292035,49.170764382,135.040884811,0.552425290342,69.343594225,0.607554316601,36.5253309399,2.02945736032,74.6,0.716596289146,0.615916299727,1.76849570662
1702,2033280064,-73.8789838379,40.8816916282,91,60301,65,1.33886072994,1.37243424063,0.448087140016,113.4,84.6988767869,67.4859292035,49.170764382,127.22152824,0.89135857405,84.4363117007,1.09692143267,38.9653174135,0.565446110716,113.4,1.11510965199,1.23467783665,0.506766625366
1703,3063310001,-73.9920737266,40.6030421137,82,62500,60,0.819373321497,0.634947173518,1.40402128923,69.4,84.6988767869,67.4859292035,49.170764382,95.5798017214,0.726094831231,53.3054739655,0.803857405485,60.4566055237,1.14192319271,69.4,0.772734076364,0.719402289501,1.27297224097
1704,2033290025,-73.8779556071,40.8843144696,91,70900,71,2.78870286077,2.48866692631,2.25743906214,236.2,84.6988767869,67.4859292035,49.170764382,126.125912333,1.87273174584,83.7961162535,2.0042694997,38.6142411589,2.87458722222,236.2,2.33071730331,2.246468213,2.56601314218
1705,3087207501,-73.9590994048,40.5762595815,17,133820,104,1.0543233085,0.768160127775,1.17034192012,89.3,84.6988767869,67.4859292035,49.170764382,88.58904132,1.00802535697,53.2401151905,0.973701875259,68.3709464818,0.841682172941,89.3,1.03117433273,0.870931001517,1.00601204653
1706,2033320042,-73.8779676156,40.87186181,97,64740,60,1.7603539227,1.75384708186,0.124773942982,149.1,84.6988767869,67.4859292035,49.170764382,121.867554072,1.22345936238,83.2400033538,1.42191248476,39.7356355447,0.154401208569,149.1,1.49190664254,1.58787978331,0.139587575775
1707,2057980077,-73.909093468,40.8868134138,78,90025,64,0.637552728543,0.635984426777,1.0499937499,54.0,84.6988767869,67.4859292035,49.170764382,129.357531281,0.417447669768,70.1834449989,0.611540228621,34.2729478927,1.50640661086,54.0,0.527500199155,0.623762327699,1.27820018038
1708,3053570030,-73.9744597739,40.6417740427,76,106500,94,0.924451456387,0.742376975338,1.36871997736,78.3,84.6988767869,67.4859292035,49.170764382,96.8034823385,0.808855199302,55.4807751525,0.903015501537,57.6159312704,1.16809719166,78.3,0.866653327844,0.822696238437,1.26840858451
1709,2033340053,-73.8803094784,40.8725065216,93,75600,45,0.968135624824,0.666064771286,1.43681845357,82.0,84.6988767869,67.4859292035,49.170764382,117.779469025,0.696216417671,77.6412534172,0.578944800884,38.5027173342,1.83492144274,82.0,0.832176021248,0.622504786085,1.63586994815
1710,3053090029,-73.9821053186,40.6442677515,77,70944,65,0.957509746015,0.759417564592,0.0119826714232,81.1,84.6988767869,67.4859292035,49.170764382,101.572239337,0.798446509889,54.966968802,0.932378137579,56.5667351945,0.0104159646335,81.1,0.877978127952,0.845897851086,0.0111993180283
1711,2033350150,-73.8804256538,40.8762668739,89,55600,56,0.948064520407,1.85179342531,0.0866163635911,80.3,84.6988767869,67.4859292035,49.170764382,126.27082768,0.635934692721,83.2076694559,1.5019048222,39.3301368258,0.108288278391,80.3,0.791999606564,1.67684912376,0.0974523209911
1712,2033410034,-73.8790838775,40.8744073177,88,68000,64,1.13814968577,1.23922128638,0.131654002588,96.4,84.6988767869,67.4859292035,49.170764382,124.401681352,0.774909140716,82.6248211974,1.01216557916,39.6034499919,0.163458687122,96.4,0.956529413242,1.12569343277,0.147556344855
1713,3061290004,-74.0369512103,40.6145124357,60,103200,99,0.99883260805,0.508254096888,1.27232202505,84.6,84.6988767869,67.4859292035,49.170764382,108.66103771,0.778567937351,40.0165123036,0.857146163557,54.8557301553,1.14046511339,84.6,0.888700272701,0.682700130223,1.20639356922
1714,2033430260,-73.8775342344,40.8794367071,89,148000,104,0.388434903131,0.573008336054,0.0592099117883,32.9,84.6988767869,67.4859292035,49.170764382,113.26136103,0.290478585997,75.2625508337,0.51380134704,37.8256951935,0.0769687538253,32.9,0.339456744564,0.543404841547,0.0680893328068
1715,3049060001,-73.9442762344,40.6487872824,60,115900,126,1.07911702572,0.905077557957,1.14618779717,91.4,84.6988767869,67.4859292035,49.170764382,99.4578777841,0.918982005613,66.6038129008,0.917064614468,61.4941528844,0.916492503248,91.4,0.999049515666,0.911071086213,1.03134015021
1716,4098590088,-73.7964719014,40.7146353933,78,133175,120,1.06849114691,0.834544336348,1.66095484582,90.5,84.6988767869,67.4859292035,49.170764382,74.5800247302,1.21346165179,101.48334643,0.554967903418,68.3121489947,1.19554750619,90.5,1.14097639935,0.694756119883,1.42825117601
1717,2033440086,-73.8762730808,40.8808982829,55,53700,64,1.15467883058,1.04288406236,1.73087360133,97.8,84.6988767869,67.4859292035,49.170764382,135.321712912,0.72272215519,84.4433930991,0.833457745089,40.589136739,2.09682651231,97.8,0.938700492886,0.938170903725,1.91385005682
1718,2031750010,-73.8987856369,40.8634227897,75,55440,54,1.13814968577,0.694218788315,1.58523195804,96.4,84.6988767869,67.4859292035,49.170764382,129.866980635,0.742298000065,77.4218417751,0.605126394902,39.2021521202,1.98833642757,96.4,0.940223842917,0.649672591608,1.7867841928
1719,2033480054,-73.8740145493,40.8781264448,87,54375,62,1.26684088468,2.21957379513,0.121483906683,107.3,84.6988767869,67.4859292035,49.170764382,127.242720135,0.843270246707,86.1021214783,1.7396783892,40.1547556967,0.148760873976,107.3,1.05505556569,1.97962609216,0.135122390329
1720,1013490049,-73.9651019809,40.7589154495,69,180000,166,0.981122810035,0.603829575749,0.0433127743485,83.1,84.6988767869,67.4859292035,49.170764382,115.165804958,0.721568351217,56.8363208533,0.716971109111,44.8143208239,0.0475232511185,83.1,0.851345580626,0.66040034243,0.0454180127335
1721,1010280017,-73.9814698834,40.7654736911,38,311689,406,1.29908841787,0.749923889353,2.08863692539,115.7,89.0624521073,50.5918007663,48.4111372627,140.184549427,0.825340599038,70.0450137802,0.541651688713,48.0613775744,2.10383667698,115.7,1.06221450846,0.645787789033,2.09623680118
1722,3020610060,-73.9801523367,40.6924465024,59,187667,183,0.965774318422,0.666064771286,1.15413822094,81.8,84.6988767869,67.4859292035,49.170764382,108.68129457,0.752659418747,54.0963972793,0.830924095886,51.9549638475,1.09228944308,81.8,0.859216868585,0.748494433586,1.12321383201
1723,2033560126,-73.872806956,40.8799174046,89,76525,66,0.746172823035,1.11430635819,0.112921446614,63.2,84.6988767869,67.4859292035,49.170764382,122.377133887,0.516436347154,83.056781264,0.905404698515,39.3614942662,0.141062577747,63.2,0.631304585094,1.00985552835,0.126992012181
1724,4008840012,-73.9243119691,40.7725454753,26,72000,73,0.899657739166,0.729189041046,1.25791778802,76.2,84.6988767869,67.4859292035,49.170764382,126.926397834,0.600347928408,68.7379331906,0.715907472277,49.0334631783,1.26144015041,76.2,0.750002833787,0.722548256661,1.25967896921
1725,2033560146,-73.8725182909,40.879587723,86,92988,86,1.25149239307,1.40888628374,0.121470832749,106.0,84.6988767869,67.4859292035,49.170764382,122.736270615,0.863640384937,83.5282066951,1.13829811224,39.7304903026,0.150333249122,106.0,1.057566389,1.27359219799,0.135902040935
1726,2033560180,-73.8719070968,40.8796172379,88,66000,61,1.03897481688,1.55247177058,1.76940985039,88.0,84.6988767869,67.4859292035,49.170764382,123.927298646,0.710093748201,84.3173298966,1.24256781054,39.7080687365,2.19107193114,88.0,0.874534282543,1.39751979056,1.98024089076
1727,2033570248,-73.8761688127,40.8708663136,82,50760,37,0.903199698769,0.996652202819,0.0387033496422,76.5,84.6988767869,67.4859292035,49.170764382,123.36598889,0.620106081818,81.4116033562,0.826172157619,40.0574548001,0.0475085922346,76.5,0.761652890294,0.911412180219,0.0431059709384
1728,2033630001,-73.8761605818,40.896641691,76,61634,54,0.852431611125,0.326586597534,0.17943365482,72.2,84.6988767869,67.4859292035,49.170764382,130.21516739,0.554466898498,82.1727757586,0.268215352305,37.3846910274,0.236002751952,72.2,0.703449254812,0.29740097492,0.207718203386
1729,2033680010,-73.873696994,40.8987167471,59,151800,110,0.688320816186,0.498177922373,0.0501867464565,58.3,84.6988767869,67.4859292035,49.170764382,122.631125643,0.47540948266,75.1694591358,0.447256111545,36.8606097201,0.0669473647844,58.3,0.581865149423,0.472717016959,0.0585670556205
1730,1020910048,-73.9518561282,40.8267082587,106,102068,74,0.757979355045,0.639540723664,1.08466989602,64.2,84.6988767869,67.4859292035,49.170764382,119.285140017,0.538206183861,60.0042627822,0.719282230942,36.0637469035,1.47888260286,64.2,0.648092769453,0.679411477303,1.28177624944
1731,3061240012,-74.0369232124,40.6159891436,57,72000,78,1.01418109966,0.571971082795,1.54421516997,85.9,84.6988767869,67.4859292035,49.170764382,113.049809534,0.759842058594,41.9372155932,0.92042352965,55.0538105701,1.37920044937,85.9,0.887011579129,0.746197306223,1.46170780967
1732,1014440008,-73.9587369823,40.766678223,56,88200,138,1.174749935,0.782385315326,1.38874167718,99.5,84.6988767869,67.4859292035,49.170764382,134.84645973,0.737876249769,70.0905245223,0.753311526199,47.1692743722,1.44766886293,99.5,0.956313092384,0.767848420763,1.41820527006
1733,3014240057,-73.9329275368,40.663817138,83,62658,59,0.754437395442,0.763418398591,1.0985657859,63.9,84.6988767869,67.4859292035,49.170764382,95.4492196983,0.669465923367,68.4940959037,0.752181619748,59.4745825189,0.908242094836,63.9,0.711951659404,0.757800009169,1.00340394037
1734,2033980044,-73.8626055498,40.9009464854,59,109206,127,0.970496931226,0.418013063359,1.40486161243,82.2,84.6988767869,67.4859292035,49.170764382,134.425724382,0.611490102642,89.2088353187,0.316224283158,40.0662560418,1.72409718697,82.2,0.790993516934,0.367118673258,1.5644793997
1735,2033980097,-73.862555047,40.8991294455,60,57840,80,1.24676978026,0.673029186025,0.0718696694692,105.6,84.6988767869,67.4859292035,49.170764382,137.232547017,0.76949675784,90.3909950026,0.502483682126,40.2334233304,0.0878345984795,105.6,1.00813326905,0.587756434076,0.0798521339743
1736,2035630005,-73.8579243045,40.8182044956,10,58234,73,0.922090149985,1.11149095649,0.932432004771,78.1,84.6988767869,67.4859292035,49.170764382,129.499688883,0.603090251982,87.7888215204,0.854436803011,51.7255880039,0.886377442541,78.1,0.762590200984,0.98296387975,0.909404723656
1737,2035670001,-73.8528671018,40.8194744492,51,598478,624,2.0322817946,1.62951305847,0.455137387357,181.0,89.0624521073,50.5918007663,48.4111372627,95.7327088639,1.89068085661,89.6862295338,0.919204658603,53.5969528784,0.411100209049,181.0,1.9614813256,1.27435885853,0.433118798203
1738,2036120013,-73.8497276146,40.8226076172,35,65520,79,0.950425826809,0.858252982267,1.27705141686,80.5,84.6988767869,67.4859292035,49.170764382,123.033141744,0.654295248087,90.8588480233,0.637472312934,51.3529320246,1.22278498708,80.5,0.802360537448,0.747862647601,1.24991820197
1739,2036230001,-73.8789554572,40.8198149407,48,534849,484,0.83873729313,1.27925867472,2.57881025485,74.7,89.0624521073,50.5918007663,48.4111372627,89.9896865541,0.830095123791,69.2073261414,0.935161110946,47.3991062231,2.63387112479,74.7,0.834416208461,1.10720989283,2.60634068982
1740,2036270050,-73.8758346207,40.8213486658,55,256750,225,0.436772164696,0.0,1.55495677961,38.9,89.0624521073,50.5918007663,48.4111372627,105.640234592,0.368230912685,75.5949590378,0.0,47.0013068674,1.60159857486,38.9,0.402501538691,0.0,1.57827767724
1741,4059380003,-73.7756331122,40.7852659123,48,324260,290,0.552421349692,0.800129653163,0.936577057771,49.2,89.0624521073,50.5918007663,48.4111372627,76.8817872795,0.639943499507,100.373773655,0.403292598513,62.7726527574,0.722301169524,49.2,0.5961824246,0.601711125838,0.829439113647
1742,2036590001,-73.8707217355,40.8234372682,50,212300,239,1.48053911406,1.35213371257,0.673400848973,125.4,84.6988767869,67.4859292035,49.170764382,119.46275885,1.04969951479,87.6405811094,1.04118433316,49.6560620376,0.666819580949,125.4,1.26511931442,1.19665902286,0.670110214961
1743,2036680001,-73.8618129635,40.8245769739,52,490000,459,1.00828124395,1.75028361629,0.676907283768,89.8,89.0624521073,50.5918007663,48.4111372627,92.7865151802,0.967813047247,77.7617666753,1.13873441649,49.2149612238,0.665851412127,89.8,0.988047145599,1.44450901639,0.671379347948
1744,2024630011,-73.9194323412,40.8338840608,95,57240,52,0.922090149985,1.1267533973,1.58310374797,78.1,84.6988767869,67.4859292035,49.170764382,123.234607899,0.633750545661,72.3350988109,1.05121858199,39.813716147,1.95516593066,78.1,0.777920347823,1.08898598964,1.76913483931
1745,3067950047,-73.9599528166,40.6058351022,78,70000,65,0.789856991472,0.568266606871,1.35975110961,66.9,84.6988767869,67.4859292035,49.170764382,89.8723384033,0.744389221295,60.9420367186,0.629286483763,63.6866207021,1.04982805951,66.9,0.767123106384,0.598776545317,1.20478958456
1746,2037150011,-73.8769705263,40.8244925871,87,66456,67,1.19836299902,2.03449817792,2.0265218252,101.5,84.6988767869,67.4859292035,49.170764382,115.489336069,0.878869023366,83.9627235259,1.63524948018,46.1227545103,2.16044397695,101.5,1.03861601119,1.83487382905,2.09348290107
1747,2037380001,-73.8800208312,40.8260740142,78,50700,60,1.33295746393,1.12097441486,0.755664630439,112.9,84.6988767869,67.4859292035,49.170764382,120.685089861,0.935492529607,84.4301204933,0.896007249048,46.1453205837,0.805208567739,112.9,1.13422499677,1.00849083195,0.780436599089
1748,2037380010,-73.8803019562,40.8264695457,89,50700,60,1.14287229857,0.0148179036994,0.800490540469,96.8,84.6988767869,67.4859292035,49.170764382,118.560925679,0.816457862874,84.89545709,0.0117791933076,45.7522359905,0.860301817021,96.8,0.979665080723,0.0132985485035,0.830396178745
1749,2037410005,-73.8774474063,40.8264885051,88,67800,70,1.04842004249,1.81030329495,1.36969232491,88.8,84.6988767869,67.4859292035,49.170764382,116.013268633,0.765429687885,84.1822596603,1.45125588803,45.8718190296,1.46819594271,88.8,0.906924865188,1.63077959149,1.41894413381
1750,2037420001,-73.8761355726,40.8265968922,88,54000,60,1.61041096617,2.74990656853,0.226856723883,136.4,84.6988767869,67.4859292035,49.170764382,117.18928944,1.16392889361,85.3038859029,2.17551636758,46.1015583065,0.241959684841,136.4,1.38716992989,2.46271146805,0.234408204362
1751,2037430057,-73.8755257691,40.8280756384,88,61725,70,1.4132418816,1.68123935373,2.09972402371,119.7,84.6988767869,67.4859292035,49.170764382,117.411088717,1.01949484762,85.8296299685,1.32192111328,46.11277877,2.23896798221,119.7,1.21636836461,1.5015802335,2.16934600296
1752,2037670077,-73.8625541302,40.8313518233,89,98000,109,1.59506247456,2.02131024363,1.39297967748,135.1,84.6988767869,67.4859292035,49.170764382,114.058063965,1.18448442226,89.5158343087,1.52386447664,47.3688334667,1.44596922697,135.1,1.38977344841,1.77258736014,1.41947445222
1753,2037780010,-73.8743796835,40.830327808,49,147727,154,1.02834893808,0.130693910628,0.737198629011,87.1,84.6988767869,67.4859292035,49.170764382,120.988618005,0.71990242914,83.3134682711,0.105865236234,47.346561796,0.765601951118,87.1,0.874125683608,0.118279573431,0.751400290065
1754,2037850019,-73.8681168645,40.8324479709,89,67752,74,1.25975696547,1.73562106031,1.71371480157,106.7,84.6988767869,67.4859292035,49.170764382,115.931665848,0.920369764545,87.3932153733,1.34026422417,46.3071497391,1.81969020336,106.7,1.09006336501,1.53794264224,1.76670250246
1755,2037940034,-73.8586245032,40.8321375513,88,66342,55,0.918548190382,1.20973365802,1.29659211838,77.8,84.6988767869,67.4859292035,49.170764382,110.941714746,0.701269131977,86.6012040607,0.942712066021,46.692129056,1.3654212571,77.8,0.80990866118,1.07622286202,1.33100668774
1756,2038010001,-73.856460441,40.8302327895,88,74890,91,1.69423734344,2.90727270581,2.57796655769,143.5,84.6988767869,67.4859292035,49.170764382,114.986547013,1.24797207785,92.1273390305,2.1296609895,48.3172853998,2.62350388984,143.5,1.47110471065,2.51846684766,2.60073522377
1757,3050430086,-73.9557011458,40.6577869018,78,63576,60,0.95160648001,0.0536408113917,1.18174080312,80.6,84.6988767869,67.4859292035,49.170764382,99.6873136568,0.808528157128,62.3480730118,0.0580611368585,57.8579076045,1.00430694777,80.6,0.880067318569,0.0558509741251,1.09302387544
1758,2038660049,-73.8766980501,40.8330942385,88,69900,72,0.670611018171,1.81104419014,0.105497863451,56.8,84.6988767869,67.4859292035,49.170764382,117.022957763,0.485374845124,84.3455473588,1.44903914702,45.1540314512,0.11488255688,56.8,0.577992931648,1.63004166858,0.110190210165
1759,2038700028,-73.8731404739,40.8339988807,53,61952,64,0.358918573105,8.25194239114,0.200238938515,30.4,84.6988767869,67.4859292035,49.170764382,124.067126303,0.245028646233,83.5964889788,6.66164341114,46.3992277006,0.212199688524,30.4,0.301973609669,7.45679290114,0.206219313519
1760,2038710007,-73.8719075701,40.832446754,87,69600,67,1.20662757143,2.02827465837,0.106800274827,102.2,84.6988767869,67.4859292035,49.170764382,115.290496165,0.886456415747,84.6825715149,1.61638927056,45.5944377869,0.115177451556,102.2,1.04654199359,1.82233196446,0.110988863191
1761,2038940005,-73.8706812828,40.8349567995,89,52476,61,0.865418796337,1.82749206324,1.10263019978,73.3,84.6988767869,67.4859292035,49.170764382,118.103629406,0.620641383915,87.2396172558,1.41369258462,45.7506065281,1.18505903786,73.3,0.743030090126,1.62059232393,1.14384461882
1762,2027180021,-73.8948113318,40.8275294305,7,62890,54,0.92799341599,0.675548229654,1.38658155474,78.6,84.6988767869,67.4859292035,49.170764382,134.301841865,0.585248861135,73.7157609631,0.618456615035,45.6778683221,1.49261069811,78.6,0.756621138563,0.647002422345,1.43959612643
1763,2039060001,-73.8776482003,40.8391226409,85,82800,67,1.34476399594,1.79563357029,0.246724708566,113.9,84.6988767869,67.4859292035,49.170764382,114.924522783,0.991085255275,80.5994108293,1.5034849356,43.722947237,0.277466256937,113.9,1.16792462561,1.64955925294,0.262095482751
1764,2039060010,-73.8772545893,40.8389520506,85,105360,97,1.18891777341,1.50179453993,1.72986632865,100.7,84.6988767869,67.4859292035,49.170764382,115.124963404,0.874701689562,81.9201128225,1.23718091331,44.1826278268,1.92516502168,100.7,1.03180973149,1.36948772662,1.82751567517
1765,2039090081,-73.8722554685,40.8394598833,85,62400,60,1.29871852111,2.10947677064,1.79810630014,110.0,84.6988767869,67.4859292035,49.170764382,117.518252258,0.9360248122,84.5763950718,1.68321196333,44.7379682226,1.97626903345,110.0,1.11737166665,1.89634436698,1.8871876668
1766,2039220039,-73.8652400342,40.8379862235,86,65400,72,1.08620094492,1.37836140211,1.88358529525,92.0,84.6988767869,67.4859292035,49.170764382,117.244463729,0.784685238634,88.07233403,1.05617730045,46.0389666913,2.01171606147,92.0,0.935443091779,1.21726935128,1.94765067836
1767,2039240007,-73.8671018602,40.8394705286,89,104500,89,0.772147193457,0.866847366413,1.08657548932,65.4,84.6988767869,67.4859292035,49.170764382,111.115459976,0.588576963225,83.4509830501,0.701010316018,44.825265647,1.19191144988,65.4,0.680362078341,0.783928841216,1.1392434696
1768,1011420048,-73.9808817097,40.7771579495,97,57086,80,0.959871052417,0.646356959366,1.27140402155,81.3,84.6988767869,67.4859292035,49.170764382,129.146168415,0.629519257117,61.6305016574,0.707766427775,41.0660804551,1.52232467489,81.3,0.794695154767,0.677061693571,1.39686434822
1769,3058810038,-74.0352235358,40.6372755244,57,50400,69,1.07675571932,0.748600494892,1.30438196639,91.2,84.6988767869,67.4859292035,49.170764382,120.31654007,0.758000520517,44.8178598636,1.12722919287,53.0741723836,1.20844952362,91.2,0.917378119917,0.937914843879,1.256415745
1770,2039310001,-73.8604919332,40.8342477669,55,67800,69,0.965774318422,1.07088990035,0.0613418202198,81.8,84.6988767869,67.4859292035,49.170764382,120.805262156,0.677122821808,86.785312167,0.832744599235,47.6900847748,0.063246358295,81.8,0.821448570115,0.951817249794,0.0622940892574
1771,2039330070,-73.8545474367,40.8358570602,54,51565,79,1.0555039617,1.25048289319,0.122106552649,89.4,84.6988767869,67.4859292035,49.170764382,125.99415617,0.709556718485,93.1767084104,0.905698445885,49.1802530289,0.122082993886,89.4,0.882530340092,1.07809066954,0.122094773268
1772,1001417504,-74.0094152038,40.7167389963,107,95010,32,0.865418796337,0.627686400705,0.898792306942,73.3,84.6988767869,67.4859292035,49.170764382,102.614678095,0.714322759288,38.7677334155,1.09266124862,41.6528540255,1.06101504415,73.3,0.789870777812,0.860173824663,0.979903675548
1773,2039360001,-73.8626984292,40.8349722748,88,56178,61,1.22905998225,1.54713732525,2.20218894528,104.1,84.6988767869,67.4859292035,49.170764382,115.874672923,0.898384412865,88.5625098615,1.17894129427,46.5179028915,2.32777720022,104.1,1.06372219756,1.36303930976,2.26498307275
1774,2039820007,-73.8459807447,40.8398147949,88,73200,72,1.21253083743,2.08665719894,1.65453848753,102.7,84.6988767869,67.4859292035,49.170764382,111.581197331,0.920405968536,91.6938273525,1.53576313767,47.587565226,1.70958362221,102.7,1.06646840298,1.81121016831,1.68206105487
1775,2039840001,-73.843730648,40.8407367366,89,55272,67,1.57735267654,1.5140934,2.88543086094,133.6,84.6988767869,67.4859292035,49.170764382,114.478975938,1.16702651212,94.8023914369,1.07782091202,48.1485097175,2.94669226185,133.6,1.37218959433,1.29595715601,2.91606156139
1776,2032630185,-73.8956584211,40.8841397027,13,121796,101,0.899657739166,0.784459821844,1.13845752846,76.2,84.6988767869,67.4859292035,49.170764382,138.996315681,0.548215969802,71.2459701628,0.743059570654,38.2726576361,1.46263234247,76.2,0.723936854484,0.763759696249,1.30054493547
1777,2040070001,-73.8737685089,40.8401093011,90,67018,75,1.32351223833,3.2600869929,1.87657447572,112.1,84.6988767869,67.4859292035,49.170764382,118.670797878,0.944630035399,86.2972745091,2.54944320376,44.7926110423,2.0599960405,112.1,1.13407113686,2.90476509833,1.96828525811
1778,3018120042,-73.9512222973,40.685809256,94,218302,214,1.29989917431,1.04614400117,0.16106651069,110.1,84.6988767869,67.4859292035,49.170764382,93.177880199,1.181610912,63.1915744883,1.11723755219,55.0809880234,0.143783975763,110.1,1.24075504315,1.08169077668,0.152425243227
1779,2040870033,-73.84836268,40.846031978,89,107340,125,1.09564617053,1.00198664815,0.645454121287,92.8,84.6988767869,67.4859292035,49.170764382,114.963292148,0.807214183467,94.3583305593,0.716629889478,47.4492740379,0.668871614176,92.8,0.951430176999,0.859308268814,0.657162867732
1780,2041610001,-73.8348302195,40.8461286729,49,326000,285,0.666947727067,1.04226375028,1.03171431233,59.4,89.0624521073,50.5918007663,48.4111372627,98.5332119146,0.602842420802,83.818916498,0.629094268968,48.5621868021,1.02850523173,59.4,0.634895073935,0.835679009623,1.03010977203
1781,4052940006,-73.7987823493,40.7618328482,75,66795,73,0.783953725467,0.549744227246,1.33203993849,66.4,84.6988767869,67.4859292035,49.170764382,91.7594908309,0.72363086803,104.697633785,0.35435375814,62.9161294714,1.04102751573,66.4,0.753792296749,0.452048992693,1.18653372711
1782,3066140064,-73.9661089061,40.6102589477,77,54000,42,0.759160008246,0.523664716735,1.28166346434,64.3,84.6988767869,67.4859292035,49.170764382,91.5753470651,0.702154041025,58.1163489529,0.608090505283,62.1493271062,1.01401535876,64.3,0.730657024635,0.565877611009,1.14783941155
1783,2041740005,-73.8271015035,40.8465784589,88,65106,71,1.15704013698,1.21699443083,1.71941584207,98.0,84.6988767869,67.4859292035,49.170764382,110.991966755,0.882946783133,97.9412735655,0.838563733246,49.0936734806,1.72211580945,98.0,1.01999346006,1.02777908204,1.72076582576
1784,2041940039,-73.8316798301,40.8484516334,89,54000,62,1.37782228557,1.0634809485,0.130730422754,116.7,84.6988767869,67.4859292035,49.170764382,112.987347677,1.03285900944,97.256699484,0.737944022168,48.3748943666,0.132881216568,116.7,1.2053406475,0.900712485336,0.131805819661
1785,3002530057,-73.9958817925,40.6941608758,89,66500,103,0.767424580653,0.659248535585,0.969767587166,65.0,84.6988767869,67.4859292035,49.170764382,119.772882521,0.542693793718,59.767335225,0.744386542122,50.3489629607,0.947074392993,65.0,0.655059187186,0.701817538853,0.958420990079
